movieId|title|genre|overview|poster_path|imdbId
7304|King Solomon's Mines|Action|Ever in search of adventure, explorer Allan Quatermain agrees to join the beautiful Jesse Huston on a mission to locate her archaeologist father, who has been abducted for his knowledge of the legendary mines of King Solomon. As the kidnappers, led by sinister German military officer Bockner, journey into the wilds of Africa, Allan and Jesse track the party and must contend with fierce natives and dangerous creatures, among other perils.|/j68Ie9o1pRoNAPZxoRnEVXS7OtG.jpg|tt0089421
7305|Raw Deal|Action|Mark Kaminsky is kicked out of the FBI for his rough treatment of a suspect. He winds up as the sheriff of a small town in North Carolina. FBI Chief Harry Shannon, whose son has been killed by a mobster named Patrovina, enlists Kaminsky in a personal vendetta with a promise of reinstatement into the FBI if Patrovina is taken down. To accomplish this, he must go undercover and join Patrovina's gang.|/e27G0o01y6aPYn6OScB2G6NbqVz.jpg|tt0091828
7306|Goodbye, Mr. Chips|Drama|A shy British teacher looks back nostalgically at his long career, taking note of the people who touched his life.|/tdzHPm5kapXidm2WTE4HeebNXqG.jpg|tt0031385
7307|Follow Me, Boys!|Drama|Lem Siddons is part of a traveling band who has a dream of becoming a lawyer. Deciding to settle down, he finds a job as a stockboy in the general store of a small town. Trying to fit in, he volunteers to become scoutmaster of the newly formed Troop 1. Becoming more and more involved with the scout troop, he finds his plans to become a lawyer being put on the back burner, until he realizes that his life has been fulfilled helping the youth of the small town.|/N5Q3z5fg2FR3JNtaka0Afjgeku.jpg|tt0060420
7308|Against the Ropes|Romance|A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.|/9CuODYTA3vvrGluaIl0hMPsEIK8.jpg|tt0312329
7310|Confessions of a Teenage Drama Queen|Comedy|When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.|/tCx3jUYanwTAn00rGixPADC3Ahs.jpg|tt0361467
7311|EuroTrip|Comedy|When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.|/cFNUTAMmhnN8cRmEZxuVBkAZl9I.jpg|tt0356150
7312|The Passion of the Christ|Drama|A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.|/4l9LCSOfEJ0vSY9D6kpH2OVfk0j.jpg|tt0335345
7315|Club Dread|Comedy|When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort -- a hedonistic island paradise for swingers --- it's up to the club's staff to stop the violence ... or at least hide it!|/orIQIaeXAKD3xjLQagDR5K93PO7.jpg|tt0331953
7316|Dirty Dancing: Havana Nights|Drama|In pre-revolution Cuba, Katey Miller is about to defy everyone's expectations. Instead of a parent-approved suitor, Katey is drawn to the sexy waiter, Javier, who spends his nights dancing in Havana's nightclubs. As she secretly learns to dance with Javier, she learns the meanings of love, sensuality and independence.|/gWSvd0AHMJGeiFjn8CeYpsTVUDg.jpg|tt0338096
7317|Twisted|Action|Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.|/9rS6iTKzvmSdaUvbkzZ5ABW2758.jpg|tt0315297
7318|Good Bye Lenin!|Comedy|An affectionate and refreshing East/West-Germany comedy about a boy whose mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.|/2xv7MuQFxJMK1ZV0r5fFI0FzdG0.jpg|tt0301357
7319|Hidalgo|Western|Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...|/iGzENlBPYJEFWZnye4t3nqWSSp1.jpg|tt0317648
7320|Starsky & Hutch|Comedy|"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman."|/i011DoAZF2krWvxhb7XAxl2lEcK.jpg|tt0335438
7321|The Reckoning|Crime|In 14th Century England, this tale of murder and mystery follows a fugitive priest who falls in with a troupe of actors. As they Arrive in a small town, the actors encounter a woman bing sentenced to death for practicing witchcraft and murder. Discarding the expected bible stories, the actors stage a performance based on the crime. Through the performance of the play, they discover a mystery.|/nb5Lc8hm0tPsa9GfLoyLadGm6k9.jpg|tt0258816
7323|Persona|Drama|A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. Alma eventually confesses her secrets to a seemingly sympathetic Elisabeth and finds that her own personality is being submerged into Elisabeth's persona.|/bdXbfUir63TQHA5NTNcXPICZCW8.jpg|tt0060827
7324|The Passion of Anna|Drama|Andreas, a man struggling with the recent demise of his marriage and his own emotional isolation, befriends a married couple also in the midst of psychological turmoil. In turn he meets Anna, who is grieving the recent deaths of her husband and son. She appears zealous in her faith and steadfast in her search for truth, but gradually her delusions surface. Andreas and Anna pursue a love affair, but he is unable to overcome his feelings of deep humiliation and remains disconnected. Meanwhile, the island community is victimized by an unknown person committing acts of animal cruelty.|/ckcFP9G8mYOIwC4Xe80XtNXhGTR.jpg|tt0064793
7325|Le Corbeau|Drama|"Remy Germain is a doctor in a French town who becomes the focus of a vicious smear campaign, as letters accusing him of having an affair and performing unlawful abortions are mailed to village leaders. The mysterious writer, who signs each letter as ""Le Corbeau"" (The Raven) soon targets the whole town, exposing everyone's dark secrets. This allegorical film was highly controversial at the time of its release, and was banned in France after the Liberation."|/wM87JtxQqD0bq8xyAvlmuNbI66B.jpg|tt0035753
7326|Pickup on South Street|Drama|In New York City, an insolent pickpocket, Skip McCoy, inadvertently sets off a chain of events when he targets ex-prostitute Candy and steals her wallet. Unaware that she has been making deliveries of highly classified information to the communists, Candy, who has been trailed by FBI agents for months in hopes of nabbing the spy ringleader, is sent by her ex-boyfriend, Joey, to find Skip and retrieve the valuable microfilm he now holds.|/et4fY4BxLyAPwxvUFUbzCUrGsjR.jpg|tt0046187
7327|The Damned|Drama|In the early days of Nazi Germany, a powerful noble family must adjust to life under the new dictatorship regime.|/iNWzt4Cu0arK8EFqL1qjNKpEoVR.jpg|tt0064118
7328|Just One of the Guys|Comedy|When Terry Griffith loses her high school's writing competition, she's convinced that it's because she's a girl. So Terry decides to change high schools and pose as a boy to prove her point. Her brother, Buddy, helps her pass as a guy so well that she is soon making friends with the boys at school, including the attractive Rick, who becomes her new best friend. But her gender-swapping makes things difficult when she falls in love with him.|/7ffvsRv8ueYYK0H3zocmNRPd8yN.jpg|tt0089393
7333|The Wrong Arm of the Law|Crime|The crooks in London know how it works. No one carries guns and no one resists the police. Then a new gang appears that go one better. They dress as police and steal from the crooks. This upset's the natural order of the police/criminal relationship and the police and the crooks join forces to catch the IPOs (Impersonating Police Officers), including an armoured car robbery in which the police must help the gangs to set a trap.|/oxdMCFnToDRqPenYqw0kTBwCu5X.jpg|tt0056704
7335|Agent Cody Banks 2: Destination London|Comedy|With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.|/l5CCDJV0VojPJedNcucPWBnrGaC.jpg|tt0358349
7336|The Girl Next Door|Comedy|Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.|/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg|tt0265208
7340|Secret Window|Mystery|Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.|/o7jKNfAU5koxtiZYePyRqXmnRkF.jpg|tt0363988
7344|Spartan|Mystery|U.S. government agent Scott is assigned to rescue the daughter of a high-ranking government official. As willing as he is to bend the rules to get things done, though, Scott is shocked to find that others are willing to go even further to protect a political career.|/kgxKpPl5w6r0Z6xB2HnfGWZhlhF.jpg|tt0360009
7345|Broken Wings|Drama|Daphne and her four children try to cope with the abrupt death of husband/father. As the family seems to fall apart, a sudden incident gives them a chance to heal their 'broken wings'.|/wgvzlUGVBDvVxMbmFWbgJA0Wtmp.jpg|tt0317842
7346|Wilbur Wants to Kill Himself|Comedy|The strange comedy film of two close brothers; one, Wilbur, who wants to kill himself, and the other, Harbour, who tries to prevent this. When their father dies leaving them his bookstore they meet a woman who makes their lives a bit better yet with a bit more trouble as well.||tt0329767
7347|Mad Dog and Glory|Comedy|"Wayne Dobie is a shy cop whose low-key demeanor has earned him the affectionate nickname ""Mad Dog."" After Mad Dog saves the life of Frank Milo, a crime boss and aspiring stand-up comedian, he's offered the company of an attractive young waitress named Glory for a week. At first both are uneasy about the arrangement, but they eventually fall in love. However, the situation becomes complicated when Milo demands Glory back."|/5S7gELZXG1BUHyAAHw9E77zBN0J.jpg|tt0107473
7348|Peyton Place|Drama|"In the outwardly respectable New England community of Peyton Place, shopkeeper Constance McKenzie tries to make up for a past indiscretion -- which resulted in her illegitimate daughter Allison  -- by adopting a chaste, prudish attitude towards all things sexual.  In spite of herself, Constance can't help but be attracted to handsome new teacher Michael Rossi. Meanwhile, the restless Allison, who'd like to be as footloose and fancy-free as the town's ""fast girl"" Betty Anderson, falls sincerely in love with mixed-up mama's boy Norman Page."|/6pXkTqdGz3EZiBEoeN8hmyrtgot.jpg|tt0050839
7349|Dawn of the Dead|Fantasy|A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.|/1QwIIAZzPgYcninV2tiy0cabbhI.jpg|tt0363547
7352|Eternal Sunshine of the Spotless Mind|Science Fiction|Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.|/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg|tt0338013
7354|Taking Lives|Action|Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness.|/zeFGOS1kj0CxuZjGhtK3WlMCYsa.jpg|tt0364045
7357|Intermission|Comedy|A raucous story of the interweaving lives and loves of small-town delinquents, shady cops, pretty good girls and very bad boys. With Irish guts and grit, lives collide, preconceptions shatter and romance is tested to the extreme. An ill-timed and poorly executed couple's break-up sets off a chain of events affecting everyone in town.|/9KxlgojTZxrM3MOPxhwbCrrAyHD.jpg|tt0332658
7360|Jersey Girl|Comedy|Ollie Trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. But life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. To bounce back, it takes a new love and the courage instilled in him by his daughter.|/7BEpsTtyqBLTfaslnZGghWqJLDc.jpg|tt0300051
7361|The Ladykillers|Comedy|An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.|/l4g9R39NCp6VaYFrw6q8JwKNW9x.jpg|tt0335245
7362|Never Die Alone|Action|A drug kingpin's return home touches off a turf war.|/5MwakA9GKc7DEgmgV65hRVcLFId.jpg|tt0354766
7364|Scooby-Doo 2: Monsters Unleashed|Mystery|When Mystery, Inc. are guests of honor at the grand opening of the Coolsville Museum of Criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...Could it be that their nemesis, mad scientist Jonathan Jacobo has returned and is trying to recreate their deadliest foes?|/sHdkGPyAYcOkU9bUSDG2njLkfEO.jpg|tt0331632
7366|Dogville|Crime|A barren soundstage is stylishly utilized to create a minimalist small-town setting in which a mysterious woman named Grace hides from the criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.|/80iFKwaNumOuk5xDKSoS5H3qICc.jpg|tt0276919
7367|Ned Kelly|Action|After getting threatened by Kelly's friends and family, Constable Fitzpatrick places the blame on Ned Kelly and exaggerates what happened. With the biggest ever award available, Kelly and his gang set into the wild, to remain hidden from everyone who seeks them. Even if it means having his family arrested, the members of the Kelly Gang stay hidden and plan a way to get their names cleared.|/xmGQsMbXKELzD4n78uMoCsgJPi4.jpg|tt0277941
7368|Hellboy|Fantasy|In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon—Hellboy—has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.|/pg6tCxOuON9vUqtoj8GJw1saklz.jpg|tt0167190
7369|The Prince & Me|Comedy|"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them."|/ch7nicyvJM0Ga1WlFmUHRBWfOLK.jpg|tt0337697
7371|Walking Tall|Adventure|A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.|/2sdmKtRz2SlGSLxxZDePKm5zxus.jpg|tt0351977
7372|The United States of Leland|Crime|A withdrawn young man, Leland Fitzgerald is imprisoned for the murder of a mentally disabled boy, who also happened to be the brother of his girlfriend, Becky. As the community struggles to deal with the killing, Pearl Madison, a teacher at the prison, decides to write about Leland's case. Meanwhile, others affected by the murder, including Becky and her sister, Julie, must contend with their own problems.|/WG7lGkZBH47nJRbR1fZQskt2l2.jpg|tt0301976
7373|The Alamo|Western|Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.|/aZrWYkxCCwSPKp4VjVvn46uHbIX.jpg|tt0318974
7375|Ella Enchanted|Family|"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom."|/8iGtUgdjIoaoSPyIrNFnQMsQsQU.jpg|tt0327679
7376|The Whole Ten Yards|Comedy|"Jimmy ""The Tulip"" Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia."|/4fbglyCpPqK1u40fhncLXKAF74A.jpg|tt0327247
7377|I'm Not Scared|Mystery|While playing outside one day, nine-year-old Michele discovers Filippo, who is chained to the ground at the bottom of a hole. Michele witnesses town baddie Felice nearby and suspects something bad is happening. Michele is unsure whom he should tell about his discovery, eventually spilling the beans to his closest friend. Michele's parents learn of his discovery and warn him to forget what he saw|/sPVdxAIj7xzPE1Iid6utq9vvABL.jpg|tt0326977
7379|The Ten Commandments|Drama|Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.|/3Ei59AR64x6dMZfWobPCkZjbqTL.jpg|tt0049833
7380|Dawn of the Dead|Horror|During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.|/kc7YoWc9uphWDItEKp1XOudAJgq.jpg|tt0077402
7381|Prey for Rock & Roll|Drama|Prey for Rock &amp; Roll is set in the Los Angeles club scene of the late 1980s and follows the story of Jacki (Gershon) and her all-girl punk rock band, Clam Dandy. On the verge of turning 40, Jacki decides that if the band's one last shot at the big time is unsuccessful, she will give up her dreams of stardom. Along the way, the women are rocked by personal tragedies that threaten to break up the band before they can get their last shot at success.|/qXXAJjWHcXbfwdlq96nHSTxCVHv.jpg|tt0307351
7382|Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes|Comedy|Set in 1910. In order to boost circulation of his newspaper, Lord Rawnsley offers £10,000 to the first person who can fly across the English Channel.|/iyL0fqkJ6Xx4RLcdyDSTFKOm5z4.jpg|tt0059797
7386|Cheaper by the Dozen|Comedy|"""Cheaper by the Dozen"", based on the real-life story of the Gilbreth family, follows them from Providence, Rhode Island, to Montclair, New Jersey, and details the amusing anecdotes found in large families."|/jIDdkYptIfzYAZ52CMDdTRyPBJM.jpg|tt0042327
7387|Scenes from a Marriage|Drama|Johan and Marianne are married and seem to have it all. Their happiness, however, is a façade for a troubled relationship, which becomes even rockier when Johan admits that he's having an affair. Before long, the spouses separate and move towards finalizing their divorce, but they make attempts at reconciling. Even as they pursue other relationships, Johan and Marianne realize that they have a significant bond, but also many issues that hinder that connection.|/ArKEdvJesIktFX8OAhcdKAOLl6I.jpg|tt6725014
7390|Munchies|Comedy|"Simon Watterman, a space archaeologist, discovers the ""Munchies"" in a cave in Peru. Cecil Watterman, Simon's evil twin brother and snack food entrepreneur, kidnaps the creature. What Cecil does not know is that the creature, when chopped up, regenerates into many new creatures and are they mean!"|/kfooqPMz4Tkig7MXwQQR3mQns0S.jpg|tt0093582
7394|Going in Style|Action|Three senior citizens in their 70s who live together are slowly decaying in endless days with nothing to do but feed the birds. One of them comes up with an idea - rob a bank. They certainly could use the money if they get away with it and if they are caught, what could happen to three old men?|/bkRo5H77nFudRchH6c9P2YuxFOA.jpg|tt0079219
7395|After Hours|Comedy|An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.|/1mh5QtpNYpHp3SQ2Bkj4dnmX0bA.jpg|tt0088680
7396|Kill Bill: Vol. 2|Action|The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.|/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg|tt0378194
7411|The Punisher|Action|When undercover FBI agent Frank Castle's wife and son are slaughtered, he becomes 'the Punisher' -- a ruthless vigilante willing to go to any length to avenge his family.|/7iacU0GXfTLkzyBFNmQltH7RglU.jpg|tt0330793
7414|Paper Clips|Documentary|Whitwell, TN is a small, rural community of less than two thousand people nestled in the mountains of Tennessee. Its citizens are almost exclusively white and Christian. In 1998, the children of Whitwell Middle School took on an inspiring project, launched out of their principal's desire to help her students open their eyes to diversity in the world and the horrors and enormity of the holocaust.|/62E1tAw370MbsXWeTR10bg5VX5N.jpg|tt0380615
7419|"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss"""|Unspecified|"Director Michael Almereyda's documentary on the weeks just prior to Sam Shepard's stage production of his play ""The Late Henry Moss."""||tt0308488
7438|13 Going on 30|Comedy|After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!|/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg|tt0337563
7439|Man on Fire|Action|Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.|/grCGLCcTHv9TChibzOwzUpykcjB.jpg|tt0328107
7440|Envy|Comedy|A man becomes increasingly jealous of his friend's newfound success.|/RMaKg5mVnGVI0z3SvIgS7hYPUt.jpg|tt0326856
7443|Godsend|Drama|A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.|/yFWNpP6JXDwSxZzTB8zSxl5F5pI.jpg|tt0335121
7444|Laws of Attraction|Comedy|Amidst a sea of litigation, two New York City divorce lawyers find love.|/kNA6zmciLoPTFyqFgeLY2rLSN16.jpg|tt0323033
7445|Mean Girls|Comedy|Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.|/fXm3YKXAEjx7d2tIWDg9TfRZtsU.jpg|tt0377092
7448|Van Helsing|Horror|Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.|/5PamJJJH1lvMMWvDLLohEQuGbg6.jpg|tt0338526
7449|The Mudge Boy|Drama|Duncan Mudge, mid-teens, lives apart from his rural world populated by his distant father and rough local kids. His main companionship is a chicken left after his mother's death until the neighbor's son befriends him.|/2hIbXOKVd4ynqeV7qPXFb60svmA.jpg|tt0339419
7450|Breakin' All the Rules|Comedy|Inspired by his fiancée (who dumped him), a man publishes a break-up handbook for men, becoming a bestselling author in the process.|/uogLE9FwA15mSAz0Q4B0rGUw8i5.jpg|tt0349169
7451|Troy|Adventure|In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.|/kWj4RJzZeJGeyGA3DVGQiNkUjkt.jpg|tt0332452
7454|Carandiru|Drama|When a doctor decides to carry out an AIDS prevention program inside Latin America’s largest prison: the Casa de Detenção de São Paulo - Carandiru, he discovers the victim of one of the darkest days in Brazilian History when the State of São Paulo’s Military Police, with the excuse for law enforcement, shot to death 111 people. Based on real facts and on the book written by Dráuzio Varella.|/dvL05T9KtkY6oPpMvrAmu18Nds3.jpg|tt0293007
7455|Coffee and Cigarettes|Comedy|Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.|/myLbZRsgRVyfj1luCvUcgB9cjGs.jpg|tt0379217
7457|D-Tox|Action|A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.|/xC7h1mU0BXXtaO65Jyql3ehr1xl.jpg|tt0160184
7458|Watch on the Rhine|Drama|On the eve of World War II, the German Kurt Müller, his American-born wife Sara, and their three children, having lived in Europe for years, visit Sara's wealthy mother near Washington, DC. Kurt secretly works for the anti-Nazi resistance. A visiting Romanian count, becoming aware of this, seeks to blackmail him.|/yCt7CtTpl5Hqu11nshHoQEjNOzr.jpg|tt0036515
7459|Enemy Mine|Drama|A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way.|/a3dr9L8VIjhEvivzQ2M12VQDere.jpg|tt0089092
7460|Enter the Dragon|Action|A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.|/zN7OOSARMLVzl9xJqkW2CcZ3xhY.jpg|tt0070034
7477|Happy Together|Drama|A couple take a trip to Argentina in search of a new beginning, but instead find themselves drifting ever further apart.|/muBbJv9dQ3M4wQI9ZeGy5xQQ2dG.jpg|tt0118845
7479|Henry & June|Romance|While traveling in Paris, author Henry Miller and his wife, June, meet Anais Nin, and sexual sparks fly as Nin starts an affair with the openly bisexual June. When June is forced to return to the U.S., she gives Nin her blessing to sleep with her husband. Then, when June returns to France, an unexpected, and sometimes contentious, threesome forms.|/t6MtOYck7rkofP5iq354ue8Unsc.jpg|tt0099762
7481|Martin|Horror|Martin sedates women with a syringe full of narcotics and then slices their wrists with a razor blade so he can drink their blood. Martin, who comes to live with his uncle and cousin in the dying town of Braddock, Pennsylvania, has romantic monochrome visions of vampiric seductions and torch-lit mobs, but it is impossible to tell how seriously he takes them.|/nCEMoN5bCxGXeZ93ix69Pz8mwLp.jpg|tt0077914
7482|The Three Faces of Eve|Drama|A doctor treats a woman suffering from Multiple Personality Disorder.|/Xf0njDiXQeQbQLjHNYn79S2h1L.jpg|tt0051077
7486|100 Girls|Comedy|"This sexy, teen-comedy is about a freshman, Matthew, at college who meets his dream girl in a dorm elevator during a blackout. He never sees her face, but instantly falls in love. In the morning, the power is restored, but the ""dream girl"" has vanished. All Matthew knows is that she lives in an all-girls dorm. He sets out on a semester-long journey to find his mystery girl amongst a hundred female suspects. Could it be Wendy? Dora? Arlene? Patty? Cynthia? Or the 95 other girls, any of whom could have been in that elevator with Matthew."|/mi61ZTuyEIT6XO3O1HAyDKWmKhQ.jpg|tt0214388
7487|Fail Safe|Drama|Because of a technical defect an American bomber team mistakenly orders the destruction of Moscow. The President of the United States has but little time to prevent an atomic catastrophe from occurring.|/qrsj5hort5xkLOKw9NyraGMnlVP.jpg|tt0058083
7492|Paperhouse|Drama|A young girl lost in the loneliness and boredom of reality finds solace in an ill boy, whom she can visit in a surreal dream world that she drew in her school composition book.|/u7stsZdWiVMaYaWrobSgIk7KEZQ.jpg|tt0098061
7493|Dobermann|Action|The charismatic criminal Dobermann, who got his first gun when he was christened, leads a gang of brutal robbers. After a complex and brutal bank robbery, they are being hunted by the Paris police. The hunt is led by the sadistic cop Christini, who only has one goal: to catch Dobermann at any cost.|/eIbjix1MVN9qc54ogthzepWkWKd.jpg|tt0118996
7541|Kwaidan|Drama|"Taking its title from an archaic Japanese word meaning ""ghost story,"" this anthology adapts four folk tales. A penniless samurai marries for money with tragic results. A man stranded in a blizzard is saved by Yuki the Snow Maiden, but his rescue comes at a cost. Blind musician Hoichi is forced to perform for an audience of ghosts. An author relates the story of a samurai who sees another warrior's reflection in his teacup."|/u5jEyaUyqQ7PGSYefXGv1RlTqKV.jpg|tt0058279
7560|28 Up|Documentary|Just two years away from turning 30, participants in Michael Apted's documentary series are facing serious questions of identity and purpose, wondering whether they've found their place in the world.|/5GhgJ9Sl0SbQXSgGK2BzUdtAzFx.jpg|tt0088650
7561|You Only Live Twice|Action|A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld.|/slQI4cOKYSIGd4RRNjbhDHMVfG1.jpg|tt0062512
7562|Octopussy|Adventure|James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Fabergé egg. Bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.|/r9UAmZhwfnIpGyWGFSZ051UE4k2.jpg|tt0086034
7564|Wit|Drama|A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.|/q66EKlbR4eFOZcArWWOP8DhkmTY.jpg|tt0243664
